,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
1814,7.0,242.30812519999998,26369.0252,Social,80.76937507,No,326.473062,Yes,Male,After_16:00,0.74560304,0.727508539,4.756210831000001,2.3760883109999997,8.677020042999999,9.20541272,5829.0,65.35895222,438.8467188999999,4142.424058,51401.39345,No,106584.6602,20.94866867,186.903275,85.70750949,6614.461325,70.0,Below_30,0.0,661.1661767,12.0,Car,Services_or_Retail,467.11364689999994,0.0,No
1597,10.0,955.6387073999999,90348.9951,Environment,318.5462358,No,283.6291406,Yes,Male,By_16:00,0.9891440090000001,0.22501602199999998,0.743183147,6.081522044,2.9359890710000003,2.336853386,7418.0,86.29317193,345.7030605,3527.6975270000003,45637.465430000004,No,80445.48939,18.59309174,275.3724544,82.97869803,101800.2506,90.0,Below_30,2.0,625.5723032999999,10.0,Foot_or_bicycle,Industry_or_other,572.1532696,1.0,Yes
3854,10.0,899.6215185000001,91985.49681,Environment,299.8738395,No,306.7473207,Yes,Female,By_16:00,,0.811802665,5.5011977089999995,0.960085795,6.379869166000001,2.6197753059999997,4439.0,31.15524664,345.7524611,3758.978129,,No,94093.91875,18.59442016,274.2329089,18.26524332,90234.19345,90.0,Below_30,1.0,532.5544196999999,8.0,Public_or_other,Industry_or_other,381.4049453,0.0,No
2099,2.0,144.374226,34296.69594,Healthcare,48.12474199,No,712.6624376,No,Male,By_16:00,0.546542413,0.864036813,0.5542039639999999,2.244373083,5.7320502939999995,2.6145723530000002,9734.0,93.31162774,682.2708058999999,8491.165987999999,78856.53537,No,507887.7499,26.12031405,281.55004039999994,82.53549687,2374.115534,80.0,45_and_up,4.0,949.6493051000001,9.0,Motorcycle_or_truck,Industry_or_other,528.678672,0.0,Yes
9579,8.0,190.1868917,25184.79824,Education,63.39563055,No,397.26394419999997,Yes,Male,After_16:00,0.8320237090000001,0.295509203,1.728834081,3.710613023,7.757456466,3.3930473660000002,7177.0,77.62797938,426.15875070000004,4824.956944,52853.7751,No,157818.6414,20.64361283,128.43001950000001,26.10449733,4092.401604,100.0,Below_30,3.0,684.3037916000001,12.0,Motorcycle_or_truck,Services_or_Retail,522.0690430999999,0.0,Yes
7290,7.0,96.10370787,14830.270859999999,Healthcare,32.03456929,No,462.94584860000003,Yes,Male,After_16:00,0.28365065300000003,0.96717256,3.09635371,4.570428655,6.530892414,0.7140828229999999,8714.0,59.31295163,428.3169035,5486.092293,54234.50911,No,214318.8587,20.6958185,84.79336366,28.13803116,1068.248199,80.0,Below_30,3.0,694.8032199,10.0,Car,Hightech,526.0468437,,Yes
2565,10.0,1596.673016,253005.8691,Education,532.2243384999999,Yes,475.3744817,Yes,Male,By_16:00,0.46933499700000003,0.06632790599999999,0.289077917,1.4120977259999998,9.516463331,9.466464752,7837.0,4.225692269,,5591.725789,51837.470069999996,Yes,225980.8978,20.46925709,100.9209813,83.94387939,283804.9708,100.0,Below_30,1.0,647.1694292999999,14.0,Car,Industry_or_other,445.08108780000003,2.0,Yes
3020,1.0,344.07106,55857.26045,Financial,114.69035330000001,No,487.0266664,Yes,Male,After_16:00,0.582037561,0.42796815,6.94354149,2.639203167,5.849710212000001,4.762802473,6100.0,47.89763265,431.0254348,5732.317534000001,52956.04047,No,237194.9738,20.76115206,90.26259439,40.95871227,13278.5675,60.0,45_and_up,1.0,658.2462613,5.0,Car,Industry_or_other,443.24140669999997,0.0,Yes
4732,9.0,332.66486560000004,38952.56909,Other,110.8882885,No,351.277575,Yes,Female,By_16:00,0.898641797,0.884414664,3.7838752710000003,8.548487348,3.446720787,7.990201657999999,5949.0,57.07571257,413.636116,4340.047982,48128.106380000005,Maybe,123395.9347,20.33804602,201.94270930000002,4.690285027,12417.10082,50.0,Below_30,4.0,604.4763125,11.0,Motorcycle_or_truck,Student_or_Unemployed,394.15210110000004,0.0,No
7866,7.0,515.9728893,73877.32747,Financial,171.99096310000002,No,429.54191399999996,Yes,Female,After_16:00,0.7064553020000001,0.5499437660000001,5.4752964529999995,9.877268622999999,4.687487241,8.96770091,5612.0,81.07680161,466.7038037,5228.826747,55655.15465,No,184506.2559,21.60332853,80.71332102,93.60535373,29762.88235,60.0,45_and_up,3.0,702.4797413,12.0,Car,Public_Sector,478.98425310000005,0.0,Yes
6538,8.0,193.4122988,25853.01082,Financial,64.47076627,No,401.0036226,Yes,Male,By_16:00,0.271601588,0.795183704,0.43265324299999997,7.938104535,5.026498092,6.595322587999999,9476.0,23.40232097,404.7555772,4819.54738,50918.39883,No,160803.9053,20.11853815,137.70990830000002,50.69296174,4230.950468999999,60.0,30-45,0.0,659.1823614,9.0,Foot_or_bicycle,Industry_or_other,509.60395939999995,1.0,Yes
8345,3.0,471.56816169999996,62426.57665,Financial,157.1893872,No,397.1424392,Yes,Female,By_16:00,0.229674428,0.152631687,0.8595676529999999,,7.010120379,3.320029008,6753.0,35.37495865,436.212697,4843.849785,54623.402,No,157722.117,20.88570557,136.9708512,54.99704748,24875.69284,60.0,45_and_up,2.0,714.3701227999999,11.0,Foot_or_bicycle,Services_or_Retail,564.1289032999999,1.0,Yes
1033,8.0,2149.2834329999996,374206.4795,Education,716.4278111000001,Yes,522.3226593,No,Male,By_16:00,0.537068489,0.938927141,1.689290996,8.648716547000001,9.974363979,4.875043861,4528.0,30.97636607,459.33741169999996,6141.901417,56874.34013,Yes,272820.9605,21.43215835,47.66470504,45.12271842,513995.2364,100.0,30-45,3.0,710.1546752,13.0,Public_or_other,Services_or_Retail,489.0374775,0.0,Yes
1379,9.0,283.2472314,46152.24387,Healthcare,94.41574379,No,488.8193643999999,Yes,Female,After_16:00,0.518937169,0.518702624,4.376680295,1.036427349,6.1117120510000005,9.15941305,7929.0,21.22292933,409.2137482,5706.621141,52739.29282,No,238944.371,20.22903231,91.85329573,98.08875972,9018.748419,80.0,Below_30,3.0,671.3539571,12.0,Public_or_other,Industry_or_other,508.35929450000003,3.0,No
2124,8.0,450.878901,38347.27921,Environment,150.292967,No,255.1501909,Yes,Male,By_16:00,0.294894163,0.44249349,1.5990841230000001,4.788819156000001,1.616663765,4.077336823,4010.0,58.14776337,333.667772,3218.837453,40620.43802,No,65101.6199,18.26657527,307.4376955,57.04406241,22748.26889,90.0,45_and_up,2.0,534.2826012,8.0,Foot_or_bicycle,Hightech,416.93317460000003,2.0,No
7714,7.0,245.3375196,27759.421860000002,Financial,81.7791732,No,339.4436599,Yes,Female,After_16:00,0.783335875,0.523860982,1.574743993,1.693796378,6.707640719,2.84759667,3082.0,68.95349524,390.26185730000003,4174.960314,47167.55053,No,115221.9983,19.75504637,202.81581200000002,23.51762033,6779.612342,60.0,30-45,2.0,606.3987272,5.0,Foot_or_bicycle,Student_or_Unemployed,442.4373794,1.0,No
3915,8.0,783.4318528,111640.6321,Social,261.1439509,No,427.5061004,Yes,Female,By_16:00,0.404121584,0.189304781,9.401662583,0.11663670699999999,0.847946247,1.8842841940000001,9312.0,74.99783062,405.63208199999997,5086.325168,52192.20796,No,182761.4659,20.14030988,126.309725,59.04934518,68467.30706,70.0,30-45,1.0,678.9942164,12.0,Foot_or_bicycle,Industry_or_other,542.3494651000001,1.0,Yes
6382,7.0,243.38589069999998,30827.24704,Foreign_Affairs,81.12863023,No,379.97987830000005,Yes,Female,After_16:00,0.22038597399999998,0.986023123,9.592175118,1.18666711,6.58634034,5.431972247999999,5585.0,24.233215700000002,439.22299100000004,4678.2447649999995,52190.41125,Maybe,144384.7079,20.95764755,140.19297880000002,74.12143168,6672.9832719999995,40.0,Below_30,0.0,663.5794198,7.0,Car,Services_or_Retail,460.5614801,1.0,No
369,5.0,51.19396491,8219.304775,Military,17.06465497,No,481.65666339999996,Yes,Female,After_16:00,0.491957882,0.309744471,0.23300733,1.483672594,8.517821615,5.703634602999999,3985.0,84.61091344,356.6531521,5529.872938,48390.22135,Maybe,231993.1414,18.88526283,144.7041931,36.60060882,318.2671042,30.0,Below_30,,622.8449359,9.0,Public_or_other,Industry_or_other,507.3828654,4.0,Yes
7517,4.0,,30083.274080000003,Military,89.74743521,No,335.1992623,Yes,Female,By_16:00,0.181085523,0.599842067,5.637049749,6.0531704920000005,0.43757799799999997,9.50887219,3747.0,9.883599193,446.9490403,4245.8907039999995,51233.049139999996,Maybe,112358.5455,21.14116932,188.6115921,25.18565645,8154.349562,30.0,Below_30,2.0,648.3553332,7.0,Public_or_other,Services_or_Retail,425.1625413,2.0,No
9537,10.0,48.60580622,7628.431579000001,Social,16.20193541,No,470.83458780000007,Yes,Female,By_16:00,0.293195145,0.511055564,0.947937027,1.763768466,2.000487212,8.661249541,8414.0,58.62297753,497.2348586,5702.815595,58815.91918,No,221685.2091,22.29876361,35.64597242,59.87050363,288.7046463,70.0,Below_30,1.0,734.4414075,12.0,Public_or_other,Industry_or_other,479.69315199999994,0.0,No
7418,8.0,568.6666627999999,92627.40908,Military,189.5555543,No,488.655737,Yes,Female,By_16:00,0.347748559,0.956009737,2.050637398,7.0216890770000004,6.450473715,0.8761931959999999,6317.0,24.22838931,355.3463433,5597.250057,48873.71868,Maybe,238784.4294,18.85063244,147.7325852,12.90128864,36130.8637,30.0,Below_30,3.0,632.5656236000001,6.0,Public_or_other,Public_Sector,527.7766818,1.0,No
2795,7.0,209.80375800000002,24476.23308,Education,69.93458599,No,349.987531,Yes,Male,By_16:00,0.9907870790000001,0.84918219,3.98469507,5.380534437000001,9.73080189,4.028929726,6008.0,36.45387439,364.7139805,4229.303271,45877.56877,No,122491.2718,19.09748624,204.6154877,64.54735568,4970.780904,100.0,30-45,2.0,596.9513856000001,13.0,Motorcycle_or_truck,Industry_or_other,467.4201001,0.0,Yes
3425,10.0,1094.829059,75331.58059,Environment,364.9430195,Yes,206.4201165,Yes,Female,After_16:00,0.530054754,0.68299648,3.6563467000000003,2.387938842,1.6602560530000001,0.034352469,6174.0,93.64198418,637.7536913,3339.7085469999997,61888.687829999995,Yes,42609.26448,25.25378568,370.9136815,90.29964211,133558.3505,90.0,Below_30,2.0,754.6040413,11.0,Motorcycle_or_truck,Hightech,319.967415,0.0,No
5092,1.0,351.8305256,62625.916970000006,Foreign_Affairs,117.2768419,No,534.0007113,No,Female,By_16:00,0.518955622,0.299390279,9.411939273,7.109807921,2.452523611,3.387038566,9857.0,91.35037942,405.132404,6150.2719210000005,51668.26682,Maybe,,20.12790113,115.9799807,59.35201144,13881.13448,,45_and_up,2.0,639.3162436000001,8.0,Public_or_other,Student_or_Unemployed,442.5940178,0.0,No
6163,7.0,2298.56898,412072.2472,Environment,766.1896598999999,Yes,537.8201622,No,Female,By_16:00,0.312793886,0.349714194,3.498861145,1.286532963,9.410258193999999,3.713458993,8018.0,18.5392689,490.19763889999996,6358.5969,59940.344000000005,Yes,289250.5269,22.14040738,39.23053629,52.54061657,587822.7846,90.0,45_and_up,3.0,746.7335897,12.0,Motorcycle_or_truck,Industry_or_other,503.54739689999997,1.0,No
972,3.0,231.2718304,36236.33198,Military,77.09061012,No,470.04858210000003,Yes,Female,After_16:00,0.240678991,0.328209813,1.550470321,7.723149147000001,6.027629194,6.327587266,4914.0,79.13151581,366.09102010000004,,46522.828160000005,,220945.6695,19.13350517,168.65232769999997,34.45520638,6030.052779,30.0,45_and_up,2.0,577.4589645,8.0,Motorcycle_or_truck,Services_or_Retail,401.9443764,0.0,Yes
7032,1.0,96.99757956,9036.271815,Education,32.33252652,No,279.479298,Yes,Female,By_16:00,0.47671651,0.37358239200000004,4.762973832,4.675582359,0.877718725,8.002223796000001,4748.0,85.51889202,538.3952212,3871.5834229999996,63458.252010000004,No,78108.67802,23.20334504,,70.93683153,1087.724798,100.0,30-45,,852.4055037,16.0,Motorcycle_or_truck,Industry_or_other,679.8037496000001,0.0,Yes
6609,5.0,,7152.030897,Financial,30.34008647,No,235.7287579,Yes,Male,After_16:00,0.158134736,0.459843331,3.419500249,4.407151765,9.486147175,3.246598227,7159.0,77.5205391,486.31627699999996,3329.920132,57515.410260000004,No,55568.04728,22.05257983,297.0265462,76.98883393,960.8609336000001,60.0,30-45,4.0,778.7079428999999,9.0,Car,Services_or_Retail,634.9008357000001,0.0,Yes
8507,,222.45091609999997,31540.89687,Healthcare,74.15030537,No,425.3643557,Yes,Female,After_16:00,0.845247713,0.31040001300000003,4.178827568,7.828812716,6.909216959,4.718619629,4308.0,82.27628670000001,438.00878439999997,5129.661126,51942.650010000005,No,180934.8351,20.928659399999997,125.4543896,85.48354106,5582.418091,80.0,Below_30,2.0,646.9781069000001,12.0,Foot_or_bicycle,Public_Sector,420.4675307,0.0,No
8966,1.0,384.6525729,43190.42321,Environment,128.2175243,No,336.8527309,Yes,Female,After_16:00,0.392201735,0.98334278,1.8280317609999999,8.414090434,6.339045314,9.798042628,4644.0,61.78548275,392.4172833,4153.361875,46963.21582,No,113469.7623,19.80952506,208.2768009,90.69588399,16577.95106,90.0,30-45,0.0,600.8464092999999,8.0,Foot_or_bicycle,Student_or_Unemployed,427.97116239999997,2.0,No
8737,8.0,463.54659000000004,74154.77269,Environment,154.51553,No,479.91792599999997,Yes,Female,After_16:00,0.761725331,0.972291322,8.643913234,7.227594282,8.608260655,6.800490865,7278.0,42.87930303,446.92282209999996,5693.024904,53904.75131,No,230321.2157,21.14054924,86.7032032,82.1745883,24039.56454,90.0,30-45,3.0,667.4466977000001,8.0,Motorcycle_or_truck,Industry_or_other,434.44873049999995,1.0,Yes
445,7.0,459.6181987,42142.19623,Education,153.20606619999998,No,275.068718,Yes,Male,By_16:00,0.41209405,0.6495959020000001,7.320725564,5.750430916,3.453635373,5.142683936,7612.0,26.36712228,309.27534269999995,3369.237865,40967.30412,No,75662.79962,17.58622594,294.91445439999995,64.29016017,23635.3048,100.0,Below_30,2.0,556.9222562000001,10.0,Public_or_other,Public_Sector,502.1351518999999,0.0,No
7605,1.0,918.0876124,92801.41615,Environment,306.0292041,No,303.24366069999996,Yes,Male,After_16:00,0.418658276,0.961862659,7.228386949,5.98184952,7.805354017999999,5.155944348999999,4487.0,4.437234881,,3978.032069,57602.28977999999,No,91956.71775,21.7439125,240.6113526,28.39909438,93969.903,90.0,30-45,1.0,773.7407820000001,13.0,Motorcycle_or_truck,Student_or_Unemployed,635.7969164,2.0,No
9852,1.0,1920.58655,284774.6625,Education,640.1955168,Yes,444.82451849999995,Yes,Female,After_16:00,0.8870534929999999,0.83632889,0.7673782109999999,1.7688225880000001,0.608345768,,8545.0,45.25782333,506.2701964,5460.785578,57642.624939999994,Yes,197868.8523,22.5004488,100.2974831,29.10798709,410500.4952,100.0,Below_30,1.0,708.3645941000001,14.0,Motorcycle_or_truck,Services_or_Retail,416.477931,1.0,Yes
8001,4.0,736.3175620000001,108626.2807,Financial,245.43918730000001,No,442.57920599999994,Yes,Female,After_16:00,0.18662940600000003,0.747500562,0.9249200209999999,4.4584954969999995,5.3571076710000005,6.934338841000001,6279.0,56.56972292,442.0750711,5309.9422030000005,53406.74987,No,195876.3536,21.02558135,92.08397543,61.22530613,60495.83387,60.0,30-45,3.0,670.753695,6.0,Foot_or_bicycle,Public_Sector,457.2564206999999,4.0,Yes
4050,6.0,467.3089351,69352.02243,Military,155.769645,No,445.2216759,Yes,Male,By_16:00,0.970239783,0.845137548,2.218239715,3.2159406269999997,0.41044259,2.834247635,6785.0,20.75701214,528.8936696999999,5510.004099,59406.585999999996,Maybe,198222.3407,22.99768836,105.82631429999999,97.44406454,24429.95196,30.0,30-45,3.0,727.6204688999999,6.0,Public_or_other,Industry_or_other,414.187997,2.0,Yes
936,7.0,317.3300404,47443.23854,Healthcare,105.7766801,,448.52266569999995,Yes,Male,After_16:00,0.025288808,0.241434548,2.038402441,5.676449535,0.727199232,0.552754772,6021.0,91.32923987,379.3062097,5243.839076,50289.899639999996,No,201172.5816,19.47578521,135.9764298,98.24236913,11304.482740000001,80.0,Below_30,3.0,654.0651932999999,10.0,Public_or_other,Services_or_Retail,535.674676,1.0,Yes
5820,1.0,208.2833908,21969.1994,Healthcare,69.42779694,No,316.4323278,Yes,Male,After_16:00,0.133866522,0.136803623,4.402932203,2.22230477,3.238232015,0.951284007,5380.0,67.41836835,366.31933680000003,3896.961952,43465.65442,No,100129.4181,19.13947065,256.01845719999994,82.64822995,4899.646785,80.0,30-45,5.0,552.2166772,7.0,Foot_or_bicycle,Public_Sector,381.7720827,0.0,Yes
7188,7.0,1213.7908519999999,200111.5353,Social,404.5969508,Yes,494.59476860000007,Yes,Male,After_16:00,0.909999738,0.325203917,5.531632492999999,5.697302558,1.259580979,5.964526632,7186.0,63.16064773,538.6155432,6023.178773,60923.0118,Yes,244623.9852,23.20809219,98.25680062,71.64191073,164113.2895,70.0,Below_30,4.0,739.1190588,10.0,Car,Services_or_Retail,409.81118599999996,0.0,No
9684,3.0,580.8010585,77418.77159,Environment,193.60035280000002,No,399.88962030000005,Yes,Male,By_16:00,0.5302320229999999,0.985267083,9.990507298999999,4.586672001,5.042414737,5.948138802999999,4895.0,57.02500362,348.26895069999995,4695.434104999999,43642.665689999994,No,159911.7084,18.66196535,212.1794591,68.33046195,37684.69697,90.0,30-45,1.0,548.7141934,11.0,Foot_or_bicycle,Services_or_Retail,390.5663515,1.0,Yes
1760,4.0,852.0386519,117383.4398,Foreign_Affairs,284.012884,No,413.30322110000003,Yes,Male,After_16:00,0.030439241000000002,0.951726055,8.837627801,3.366694527,5.209332332,6.418783327000001,9499.0,67.92793816,397.8226022,4928.6774159999995,50083.01217,Maybe,170819.5526,19.94549077,134.5113018,89.94087032,80957.33112999999,40.0,45_and_up,1.0,643.5239083,10.0,Public_or_other,Services_or_Retail,488.3064883,0.0,Yes
6395,5.0,672.7471311,76198.182,Social,224.2490437,No,339.7926731,Yes,Female,After_16:00,0.5450421320000001,0.988446989,2.641902268,0.652417189,1.083372438,5.165530499,7150.0,8.919297159,433.7200571,4265.3668450000005,50453.68474,No,115459.0607,20.82594673,185.5510066,60.55055261,50521.88265,70.0,45_and_up,0.0,641.2752477000001,12.0,Foot_or_bicycle,Services_or_Retail,433.8958578,0.0,Yes
9441,5.0,282.64815189999996,23871.09845,Environment,94.21605062,No,253.36551780000002,Yes,Female,After_16:00,0.242261712,0.151917169,4.6418608489999995,9.993596643,6.94621607,6.16163396,8147.0,35.93569738,501.23753939999995,3536.1302560000004,59957.94635,No,64194.085589999995,22.3883349,303.0894283,17.67253259,8980.880245999999,90.0,45_and_up,2.0,814.531411,14.0,Motorcycle_or_truck,Services_or_Retail,676.1621475,0.0,No
5388,10.0,277.0126703,45196.67009,Social,92.33755677,No,489.4722329,Yes,Female,After_16:00,0.508357349,0.37215759299999995,5.2227291419999995,0.144093682,6.296167646000001,2.641622541,7304.0,57.40096194,439.97143339999997,5774.665196,54237.611020000004,No,239583.0668,20.97549602,69.7688806,43.63399595,8628.561947,70.0,45_and_up,2.0,677.9403914,6.0,Foot_or_bicycle,Public_Sector,466.03775599999994,0.0,No
7269,4.0,846.5259269999999,89822.03994,Social,282.17530899999997,No,318.31998430000004,Yes,Male,After_16:00,0.8530375509999999,0.066959219,8.161411337,4.1253532260000005,9.610838522,7.240415395,5147.0,7.097241515,387.1649945,3957.529832,46507.14204,No,101327.6124,19.6765087,222.09529619999998,41.23416047,79915.08033,70.0,Below_30,3.0,600.334901,6.0,Car,Student_or_Unemployed,440.1088151000001,0.0,Yes
3234,3.0,164.4333268,25125.39763,Other,54.81110893,No,458.39973169999996,Yes,Female,After_16:00,0.619289663,0.7223767529999999,5.574309137,1.0980803959999998,4.479081742,5.647672463999999,7432.0,33.58827697,409.818938,5403.635193,52020.92965,Maybe,210130.31399999998,20.24398523,99.34500683,51.970330600000004,3069.068772,50.0,Below_30,1.0,663.429608,11.0,Motorcycle_or_truck,Public_Sector,497.5051812,0.0,Yes
3188,7.0,312.2524278,42072.711610000006,Social,104.08414259999999,No,404.21826569999996,Yes,Male,By_16:00,0.796349482,0.488224579,7.819073873,7.538582196,7.926734252999999,6.156559926,6773.0,86.31008351,445.9372119,4934.057081,52831.80491,No,163392.4063,21.11722548,122.0122195,74.18039183,10947.59288,70.0,45_and_up,1.0,665.3548268999999,10.0,Public_or_other,Industry_or_other,447.17901919999997,0.0,No
8155,5.0,653.4132792,59593.294610000004,Education,217.80442639999998,No,273.6091988,Yes,Male,By_16:00,0.639422571,0.5416204179999999,2.9546042139999997,2.597642767,0.39620577100000004,0.16476402099999998,6752.0,97.04942759,520.2269195,3776.5458270000004,61302.802079999994,No,,22.808483499999998,274.3382161,81.08360914,47666.572589999996,100.0,30-45,,822.3758461,12.0,Foot_or_bicycle,Services_or_Retail,653.6213972,1.0,Yes
4247,9.0,1387.331078,,Financial,462.4436928,Yes,519.2973211,No,Male,After_16:00,0.743976773,0.09338056,1.493798806,3.6313436410000004,2.664436728,6.210703871000001,7413.0,4.321934236000001,429.7711567,6052.515525,54392.46038,Yes,269669.7077,20.73092272,74.12679002,9.028700064,214326.6127,60.0,Below_30,5.0,681.8262381,9.0,Car,Student_or_Unemployed,486.20493,0.0,Yes
5358,3.0,883.0205513000001,148874.6191,Environment,294.3401838,No,505.79101110000005,No,Female,After_16:00,0.760635446,0.08873709699999999,4.596844208,,0.7810644809999999,8.357258181,5977.0,89.5460353,422.2272225,5902.364556,53206.36294,No,255824.5469,20.54816835,83.25495111,18.044695,86940.48396,90.0,45_and_up,3.0,666.0126872000001,9.0,Public_or_other,Industry_or_other,470.8581717,0.0,No
9835,7.0,110.3951987,16694.62639,Military,36.79839955,No,453.67805660000005,Yes,Female,By_16:00,0.409351855,0.718979177,0.8319504090000001,7.0217763170000005,8.127676577,0.33489983100000004,9026.0,19.16413142,531.9719263999999,5600.724418,59546.86875,Maybe,205823.77899999998,23.06451661,111.8616778,44.17407566,1400.920609,30.0,Below_30,2.0,725.8074889,8.0,Foot_or_bicycle,Hightech,403.329899,2.0,Yes
3880,3.0,1396.265907,197540.5484,Healthcare,465.4219688999999,Yes,424.4332274,Yes,Female,After_16:00,0.12229652199999999,0.37867555799999997,7.19371967,1.17625514,6.462761743,3.85240542,7185.0,76.10305713,432.6679067,5109.668087,50968.67728,Yes,180143.5645,20.80067082,144.1303721,77.31821144,217093.0311,80.0,30-45,2.0,630.5374795,13.0,Motorcycle_or_truck,Hightech,397.3860816,0.0,Yes
6564,3.0,487.88890660000004,78636.47898,Financial,162.6296355,No,483.5310534,Yes,Male,By_16:00,0.45370851100000004,0.568080858,4.921369171,2.4996279969999997,9.406991564,2.388831773,3914.0,1.010147249,432.6001085,5700.51075,53837.495610000005,No,233802.2796,20.79904105,72.58684146,85.06389316,26621.027990000002,60.0,30-45,3.0,677.0292688,8.0,Motorcycle_or_truck,Industry_or_other,478.67213160000006,,No
7168,6.0,194.6532576,21358.14964,Social,64.88441921,No,329.1722405,Yes,Male,After_16:00,0.352051492,0.7952964029999999,1.6741860169999998,8.424552483,3.459317242,4.9139126719999995,4815.0,42.68036725,316.5924568,3924.907318,39729.028119999995,No,108354.3639,17.79304518,276.664073,74.91238222,4284.872275,70.0,45_and_up,3.0,509.2787719,6.0,Public_or_other,Industry_or_other,,0.0,Yes
27,4.0,319.7597624,41950.8366,Foreign_Affairs,106.5865875,No,393.58457369999996,Yes,Male,After_16:00,0.513512638,0.359330108,5.103599883,8.410405631,0.119871874,2.79991423,3688.0,31.593736699999997,425.872996,4787.591729,50065.06224,Maybe,,20.63669053,161.0366093,88.37700307,11477.28722,40.0,30-45,3.0,624.9112147999999,7.0,Public_or_other,Student_or_Unemployed,404.53412210000005,3.0,Yes
3620,7.0,1411.281426,165608.3337,Environment,470.427142,Yes,352.03821989999994,Yes,Female,By_16:00,0.388737978,,3.0978960539999996,0.287149991,2.9838602130000003,6.277096216,8264.0,68.92356696,278.5884621,4077.5591240000003,31342.376160000003,Yes,123930.9083,16.69096948,453.0267591,91.34059406,221782.1231,90.0,45_and_up,2.0,352.6866869,12.0,Public_or_other,Hightech,133.5064981,0.0,Yes
4096,10.0,857.989865,107482.2808,Environment,285.9966217,No,375.81661,Yes,Male,After_16:00,0.532019582,0.6319599579999999,3.0107058789999996,2.174386394,9.714315559,4.415427848999999,9991.0,11.55806149,416.3295379,4590.825175999999,49880.83203,No,141238.1244,20.40415492,160.27539130000002,32.13227021,82090.06422999999,90.0,30-45,0.0,633.7040413999999,10.0,Motorcycle_or_truck,Student_or_Unemployed,442.8515925,2.0,Yes
9582,9.0,479.3450238,59412.174629999994,Military,159.7816746,No,371.8334708,Yes,Male,By_16:00,0.135216203,0.527829761,1.156690882,2.586774484,4.306449743,6.853666925,5931.0,68.16567399,392.41107900000003,4503.156865999999,46771.57539,Maybe,138260.13,19.80936847,198.1902278,25.27081592,25699.96521,30.0,45_and_up,2.0,587.2559282000001,9.0,Foot_or_bicycle,Public_Sector,393.80522010000004,0.0,Yes
8479,6.0,213.4241719,32878.43734,Education,71.14139063,No,462.1562364,Yes,Female,By_16:00,,0.672514035,4.132251842,8.980848112,8.119669319,3.8767340289999996,9439.0,23.57544727,432.3900493,5486.342462,54207.25966,No,213588.3868,20.793990700000002,78.29722063,42.26595599,5142.238851,100.0,45_and_up,1.0,691.0057919,15.0,Public_or_other,Services_or_Retail,511.27824789999994,1.0,Yes
96,8.0,108.0010504,12002.90439,Environment,36.00035014,No,333.41076810000004,Yes,Female,After_16:00,0.341819711,0.37237659799999995,5.574095754,8.984154763,5.936268601,9.697712371,3811.0,43.83964997,436.29626310000003,,49424.91138,No,111162.7403,20.88770603,212.2566171,1.8987277059999998,,90.0,30-45,3.0,618.4691761,11.0,Foot_or_bicycle,Industry_or_other,384.9229249,0.0,Yes
733,4.0,815.076817,78141.10827000001,Healthcare,271.6922723,No,287.60887310000004,Yes,Male,By_16:00,0.306226853,0.35384522,1.591187762,5.698653536,4.47215328,8.81041745,6318.0,,510.6921797,3897.47309,60335.6305,No,82718.86387999999,22.5984995,251.563569,68.12469801,74098.38311,80.0,45_and_up,4.0,805.577442,12.0,Car,Student_or_Unemployed,634.3871859,0.0,Yes
5054,9.0,310.09963639999995,35923.48316,Military,103.3665455,No,347.5349108,Yes,Male,By_16:00,0.8066219020000001,0.839910603,1.840021841,,4.608132972,9.246563346,5867.0,3.3486805619999997,435.1195641,4345.588236,50385.27153,Maybe,120780.5142,20.85951975,183.8538129,59.03178074,10798.00927,30.0,45_and_up,2.0,636.5265969999999,9.0,Public_or_other,Services_or_Retail,420.33099649999997,1.0,Yes
7668,5.0,183.52954880000001,21009.54276,Environment,61.17651627,No,343.4249617,Yes,Male,After_16:00,0.563374723,0.7125395259999999,0.090240634,3.0957423619999997,2.946409322,3.5847710260000003,6235.0,88.19916826,381.6213647,4197.492346,45559.19007,No,117940.7043,19.53513155,220.46636580000003,91.25469659999999,3813.7426590000005,90.0,Below_30,1.0,577.6116493,9.0,Motorcycle_or_truck,Services_or_Retail,399.61984989999996,,No
